IA,T,value
0,250,2.174722235494253e-06
0,251,2.17471322974715e-06
0,252,2.1746817084956124e-06
0,253,2.1746387964107026e-06
0,254,2.1746908623022313e-06
0,255,2.1747191366139427e-06
0,256,2.174725235196953e-06
0,257,2.174727352266927e-06
0,258,2.174725552740904e-06
0,259,2.1747178083340087e-06
0,260,2.174685896717864e-06
0,261,2.174070455011586e-06
0,262,1.3160659538106762e-06
0,263,1.3160398579516955e-06
0,264,1.316037793416304e-06
0,265,1.3160371413662754e-06
0,266,1.3160369666160871e-06
0,267,1.3160370370538833e-06
0,268,1.3160374607286505e-06
0,269,1.316039161679012e-06
0,270,1.3163498727567554e-06
0,271,2.174717883591951e-06
0,272,2.174726706271734e-06
0,273,2.1747266369413418e-06
0,274,2.1747244061866983e-06
0,275,2.1747235469497545e-06
0,276,2.1747148537729338e-06
0,277,2.1747083953490773e-06
0,278,2.1747178513545004e-06
0,279,2.1747241432774293e-06
0,280,2.1747254366920234e-06
0,281,2.1747260963770037e-06
0,282,2.1747222997278107e-06
0,283,2.1747008314863467e-06
0,284,2.1745904282394722e-06
0,285,1.6447544511643836e-06
0,286,1.6447506449828852e-06
0,287,1.644749374022118e-06
0,288,1.6447493640210035e-06
0,289,1.6447504213195664e-06
0,290,1.6447536554874912e-06
0,291,1.6447723810023365e-06
0,292,2.1746507520546427e-06
0,293,2.174717614209778e-06
0,294,2.1747306425082703e-06
0,295,2.1747488583882466e-06
0,296,2.174782566789768e-06
0,297,2.1747849401991797e-06
0,298,2.1747851043898894e-06
0,299,2.1747846991014563e-06
0,300,2.174777844864877e-06
0,301,2.17477235318962e-06
0,302,2.1747836477928936e-06
0,303,2.174785567565611e-06
0,304,2.1747850431613064e-06
0,305,2.174781918890499e-06
0,306,2.1747521793164144e-06
0,307,2.174733721911539e-06
0,308,2.174728287307817e-06
0,309,2.1747099518373055e-06
0,310,2.1745858654379467e-06
0,311,5.151156486017834e-07
0,312,5.150614378355363e-07
0,313,5.150610723001349e-07
0,314,5.150609720714987e-07
0,315,5.150609447273778e-07
0,316,5.150609654036554e-07
0,317,5.15061056455767e-07
0,318,5.150615265143293e-07
0,319,2.1744021154036612e-06
0,320,2.1746719917057396e-06
0,321,2.174676201417529e-06
0,322,2.174676897845687e-06
0,323,2.1746764496696856e-06
0,324,2.1746364279404823e-06
0,325,2.174656545259968e-06
0,326,2.174686455121231e-06
0,327,2.1746891598658624e-06
0,328,2.1746894818060365e-06
0,329,2.1746885446231965e-06
0,330,2.1746843653189414e-06
0,331,2.174643980678648e-06
0,332,1.3160280780287383e-06
0,333,5.150605169708064e-07
0,334,5.150589395799734e-07
0,335,5.15058451519535e-07
0,336,5.150583147267226e-07
0,337,5.150582698721946e-07
0,338,5.150582650476575e-07
0,339,5.150582932584354e-07
0,340,5.150583755881405e-07
0,341,5.150586240453741e-07
0,342,5.150624682207319e-07
0,343,2.17463896269067e-06
0,344,2.1746574515031473e-06
0,345,2.1746563828204616e-06
0,346,2.173897190564742e-06
0,347,1.6447142084992806e-06
0,348,1.644713018032068e-06
0,349,1.6447157099590444e-06
0,350,2.174183207999305e-06
0,351,2.1746895215006296e-06
0,352,2.1746963405208045e-06
0,353,2.1746979034578673e-06
0,354,2.1746978197982256e-06
0,355,2.1746949763882563e-06
0,356,2.1746535493302917e-06
0,357,1.6447358014289818e-06
0,358,1.6447305581218912e-06
0,359,1.6447290544538244e-06
0,360,1.6447289220013987e-06
0,361,1.644729408528233e-06
0,362,1.6447309275908865e-06
0,363,1.6447347286033427e-06
0,364,1.6447716614216915e-06
0,365,2.1746947094303595e-06
0,366,2.1747279660398484e-06
0,367,2.174736574825191e-06
0,368,2.174747397437962e-06
0,369,2.174748327174285e-06
0,370,2.1747462459150747e-06
0,371,2.174741065755605e-06
0,372,2.1747349965926376e-06
0,373,2.1747336990019135e-06
0,374,2.174740372631878e-06
0,375,2.1747525696916466e-06
0,376,2.174753553265763e-06
0,377,2.174751194662216e-06
0,378,2.174736843538411e-06
0,379,2.174730656508573e-06
0,380,2.174724438035137e-06
0,381,2.1747083984117316e-06
0,382,2.17466726754067e-06
0,383,1.6447551337340528e-06
0,384,1.6447493891452204e-06
0,385,1.6447473497982305e-06
0,386,1.6447466608649451e-06
0,387,1.6447466123972049e-06
0,388,1.644747302117621e-06
0,389,1.64474870269324e-06
0,390,1.644755869923591e-06
0,391,2.1746750327434304e-06
0,392,2.1747161735800446e-06
0,393,2.1747161231976033e-06
0,394,2.174699547249524e-06
0,395,2.174706564100166e-06
0,396,2.1747065155320287e-06
0,397,2.1747169334424866e-06
0,398,2.1747269638317662e-06
0,399,2.1747306740286295e-06
0,400,2.1747323421202926e-06
0,401,2.17473321267609e-06
0,402,2.1747323658517434e-06
0,403,2.1747299990793837e-06
0,404,2.1747246891153267e-06
0,405,2.1747053999558643e-06
0,406,2.1746233183578354e-06
0,407,1.3160582847376173e-06
0,408,1.3160522008316689e-06
0,409,1.3160510965756593e-06
0,410,1.3160507019807123e-06
0,411,1.3160506369873457e-06
0,412,1.3160508325466263e-06
0,413,1.316051538591224e-06
0,414,1.3160525955972693e-06
0,415,1.3160578926751498e-06
0,416,2.174011385967442e-06
0,417,2.1746590846986793e-06
0,418,2.17467060645727e-06
0,419,2.174691575331693e-06
0,420,2.17470461995415e-06
0,421,2.1747114116496113e-06
0,422,2.174724314922029e-06
0,423,2.1747299626996303e-06
0,424,2.1747348913712505e-06
0,425,2.174751416255576e-06
0,426,2.1747564250414967e-06
0,427,2.1747446962436592e-06
0,428,2.1747369487621834e-06
0,429,2.174732954368392e-06
0,430,2.1747310063571952e-06
0,431,2.1747281474017183e-06
0,432,2.1747251302435804e-06
0,433,2.174722230150871e-06
0,434,2.1747197620830203e-06
0,435,2.1747205668160366e-06
0,436,2.1747245575415384e-06
0,437,2.1747285685149494e-06
0,438,2.1747339097220268e-06
0,439,2.1754251943110602e-06
0,440,3.3876031893618347e-06
0,441,3.387612901608033e-06
0,442,3.387612138635882e-06
0,443,3.3876160206967876e-06
0,444,3.387585864414802e-06
0,445,2.174868166060929e-06
0,446,2.175951002758407e-06
0,447,3.3876175955706994e-06
0,448,3.3876254456927275e-06
0,449,3.3876266062834483e-06
0,450,3.3876201711020675e-06
0,451,3.3875164811365994e-06
0,452,2.1747750360697968e-06
0,453,2.1747488665800445e-06
0,454,2.1747400536329276e-06
0,455,2.1747355256280035e-06
0,456,2.1747333577113327e-06
0,457,2.1747328636924444e-06
0,458,2.174732779453622e-06
0,459,2.1747329992276906e-06
0,460,2.174733830548163e-06
0,461,2.1747362225310422e-06
0,462,2.1747511078117673e-06
0,463,3.3876106289884404e-06
0,464,3.3876250463090764e-06
0,465,3.387624749727307e-06
0,466,3.3876171394403402e-06
0,467,3.3875847904947694e-06
0,468,2.1747959238855794e-06
0,469,2.174764564348e-06
0,470,2.174826279074428e-06
0,471,3.3875986929820037e-06
0,472,3.38761554613716e-06
0,473,3.3876145307384573e-06
0,474,3.387596640470631e-06
0,475,2.174779024624726e-06
0,476,2.1747390184692194e-06
0,477,2.1747331960040965e-06
0,478,2.1747305626617676e-06
0,479,2.1747268514709078e-06
0,480,2.1747191412400165e-06
0,481,2.174712992558626e-06
0,482,2.1747113727235007e-06
0,483,2.1747108263064224e-06
0,484,2.1747114468965902e-06
0,485,2.174718937617958e-06
0,486,2.1747298264778673e-06
0,487,2.174737775430995e-06
0,488,2.1748069344526035e-06
0,489,2.1747567743419464e-06
0,490,2.174738859446468e-06
0,491,2.174735052855141e-06
0,492,2.17473259773982e-06
0,493,2.1747325055383997e-06
0,494,2.1747362492529395e-06
0,495,2.1747891267146803e-06
0,496,3.3875301389753483e-06
0,497,3.3875430229890827e-06
0,498,3.3874813546554486e-06
0,499,2.1747648690088103e-06
0,500,2.174738843455787e-06
0,501,2.1747341486110135e-06
0,502,2.174731838713081e-06
0,503,2.1747286382588563e-06
0,504,2.174722995261502e-06
0,505,2.17471961626043e-06
0,506,2.1747190529330506e-06
0,507,2.1747200209709834e-06
0,508,2.1747217799595545e-06
0,509,2.1747266690981277e-06
0,510,2.1747322795067497e-06
0,511,2.174756258125103e-06
0,512,3.3876960546254907e-06
0,513,3.387738490931262e-06
0,514,3.38774961140733e-06
0,515,3.387760167990715e-06
0,516,3.387730729060255e-06
0,517,2.176691962912968e-06
0,518,3.38774133279646e-06
0,519,3.387777165029908e-06
0,520,3.3877852621444667e-06
0,521,3.387787491506127e-06
0,522,3.387784604630059e-06
0,523,3.38777347584987e-06
0,524,3.387678332876943e-06
0,525,2.174794149498952e-06
0,526,2.174758067580466e-06
0,527,2.174747368778379e-06
0,528,2.174743093711533e-06
0,529,2.174741605104986e-06
0,530,2.174741128392133e-06
0,531,2.174741152837856e-06
0,532,2.1747422096658753e-06
0,533,2.174745535899695e-06
0,534,2.174771390255027e-06
0,535,20411.937618387034
0,536,22642.404396178186
0,537,22723.04887534527
0,538,22737.425304984492
0,539,22715.974396080877
0,540,21528.662472935404
0,541,8739.133317487245
0,542,14171.127958986259
0,543,22437.994146469904
0,544,22696.993447829886
0,545,22708.54416757509
0,546,22575.48519871655
0,547,21549.41507404327
0,548,4019.0875370540803
0,549,2.1747891740195053e-06
0,550,2.174748159147451e-06
0,551,2.174737248544301e-06
0,552,2.174733465600291e-06
0,553,2.1747317184932745e-06
0,554,2.174730791565903e-06
0,555,2.1747301218002276e-06
0,556,2.1747300653158965e-06
0,557,2.1747303977240427e-06
0,558,2.1747318406171567e-06
0,559,2.1747348120208787e-06
0,560,2.174743780642514e-06
0,561,2.174760092240203e-06
0,562,2.1747504282761294e-06
0,563,2.174743916222646e-06
0,564,2.1747353415332935e-06
0,565,2.174732732059025e-06
0,566,2.174733477702806e-06
0,567,2.1747412526798657e-06
0,568,2.1747936704613526e-06
0,569,3.3875222348175513e-06
0,570,3.38752046236861e-06
0,571,2.174890679514053e-06
0,572,2.17475076691692e-06
0,573,2.1747378902855184e-06
0,574,2.1747341948316363e-06
0,575,2.1747319451663385e-06
0,576,2.1747304826240117e-06
0,577,2.174729349214456e-06
0,578,2.174728326048746e-06
0,579,2.174727879020698e-06
0,580,2.1747281864739794e-06
0,581,2.174729239054962e-06
0,582,2.174730233324299e-06
0,583,2.1747321075394916e-06
0,584,2.1747349319548893e-06
0,585,2.1747374431061155e-06
0,586,2.1747384837211923e-06
0,587,2.1747418982598094e-06
0,588,2.174739843292285e-06
0,589,2.1747373902189504e-06
0,590,2.1747382120461487e-06
0,591,2.174748826450903e-06
0,592,2.1749688484721218e-06
0,593,3.387569510733806e-06
0,594,3.387574384032619e-06
0,595,3.3875666405123843e-06
0,596,2.1750841902113197e-06
0,597,2.1747560922744796e-06
0,598,2.174740251267805e-06
0,599,2.1747344112826254e-06
0,600,2.17473251327982e-06
0,601,2.1747316075965226e-06
0,602,2.1747317471368117e-06
0,603,2.174731865876899e-06
0,604,2.1747327715868677e-06
0,605,2.1747359495770738e-06
0,606,2.1747572528853665e-06
0,607,7815.244171653143
0,608,9400.528067638077
0,609,9564.588642041388
0,610,9523.869393169329
0,611,9374.390293099314
0,612,7339.157247307344
0,613,2669.510855840934
0,614,7591.025182386229
0,615,9056.604528544813
0,616,9298.60456950588
0,617,9187.893252112415
0,618,8075.908263750584
0,619,2.1749719357326038e-06
0,620,2.1747415114407604e-06
0,621,2.174733349644435e-06
0,622,2.1747308054844566e-06
0,623,2.174726503070129e-06
0,624,2.174705525767335e-06
0,625,2.1745138085635905e-06
0,626,1.6449289377737895e-06
0,627,1.6448788717187551e-06
0,628,1.6448736935579036e-06
0,629,2.1690868042194104e-06
0,630,2.1747158596495224e-06
0,631,2.1747311267452697e-06
0,632,2.1747354525980967e-06
0,633,2.174734029603562e-06
0,634,2.1747330131232593e-06
0,635,2.1747324214420414e-06
0,636,2.1747312686937886e-06
0,637,2.174732034765023e-06
0,638,2.1747355301027227e-06
0,639,2.1747496186514097e-06
0,640,2.1748223255810793e-06
0,641,2.1748603126097495e-06
0,642,2.1747638418361057e-06
0,643,2.174736265193747e-06
0,644,2.1747316156916097e-06
0,645,2.174728899741532e-06
0,646,2.174722457417861e-06
0,647,2.1746486416833032e-06
0,648,1.6447448799193284e-06
0,649,1.644739408135712e-06
0,650,1.6447379446603207e-06
0,651,1.6447373785224723e-06
0,652,1.6447374547045885e-06
0,653,1.644738600510478e-06
0,654,1.6447552056821427e-06
0,655,2.174720209066833e-06
0,656,2.174727770989709e-06
0,657,2.174729175098526e-06
0,658,2.174729522646905e-06
0,659,2.1747287193953427e-06
0,660,2.174725147184673e-06
0,661,2.174716857665862e-06
0,662,2.1747018481648415e-06
0,663,2.1747033367141427e-06
0,664,2.174710672751953e-06
0,665,2.1747138719305052e-06
0,666,2.174698547356647e-06
0,667,1.3160461100820194e-06
0,668,5.150755706776226e-07
0,669,5.150621291975972e-07
0,670,5.15061670066817e-07
0,671,5.150614414399122e-07
0,672,5.150613296184985e-07
0,673,5.150612976808299e-07
0,674,5.150612982989335e-07
0,675,5.150613270822786e-07
0,676,5.15061402779648e-07
0,677,5.15061616886592e-07
0,678,5.151287073177843e-07
0,679,2.174687975895623e-06
0,680,2.17470678180948e-06
0,681,2.174708556589456e-06
0,682,2.1747088144348503e-06
0,683,2.1747092879933257e-06
0,684,2.174703453157673e-06
0,685,2.1746901014150014e-06
0,686,2.174701322261302e-06
0,687,2.1747084414998775e-06
0,688,2.174712512812609e-06
0,689,2.174713560788551e-06
0,690,2.174710723164318e-06
0,691,2.1747017656175913e-06
0,692,2.1746518697109574e-06
0,693,1.3160321618169504e-06
0,694,1.3160229958544736e-06
0,695,5.150605188157932e-07
0,696,5.150598918505708e-07
0,697,5.150597398616893e-07
0,698,5.150596824223387e-07
0,699,5.150596712429675e-07
0,700,5.150596956350227e-07
0,701,5.150598019631092e-07
0,702,5.150604081829361e-07
0,703,2.1745078112353055e-06
0,704,2.1746920287508964e-06
0,705,2.1746922427585275e-06
0,706,2.1746787528893665e-06
0,707,2.1744306706811614e-06
0,708,1.6447369335251347e-06
0,709,1.6447426110174652e-06
0,710,2.1747025116365063e-06
0,711,2.174718795898206e-06
0,712,2.1747220343537165e-06
0,713,2.1747225633767225e-06
0,714,2.174721023825467e-06
0,715,2.1747127854590976e-06
0,716,2.170674115196296e-06
0,717,5.15061008686524e-07
0,718,5.150585615779817e-07
0,719,5.150581311789385e-07
0,720,5.150579898161598e-07
0,721,5.150579299196818e-07
0,722,5.150579051279897e-07
0,723,5.150579027641037e-07
0,724,5.15057922900828e-07
0,725,5.150579665947176e-07
0,726,5.15058073519549e-07
0,727,5.150584457162344e-07
0,728,5.15061301510503e-07
0,729,5.150621413021182e-07
0,730,5.150622983708664e-07
0,731,5.150623742765652e-07
0,732,5.150624363439954e-07
0,733,5.150626264420954e-07
0,734,5.150632399668429e-07
0,735,5.15065467958614e-07
0,736,5.150660273095195e-07
0,737,5.150661417514498e-07
0,738,5.150661291572489e-07
0,739,5.150660257515751e-07
0,740,5.15065761969415e-07
0,741,5.150649474410115e-07
0,742,5.150611546965726e-07
0,743,5.150588892467007e-07
0,744,5.150584306004504e-07
0,745,5.150582685037688e-07
0,746,5.15058194795043e-07
0,747,5.150581609635984e-07
0,748,5.150581544129573e-07
0,749,5.150581696890949e-07
0,750,5.150582090797861e-07
0,751,5.150582812493785e-07
0,752,5.150583524368463e-07
0,753,5.150584018943547e-07
0,754,5.150584337064727e-07
0,755,5.150584594871741e-07
0,756,5.150584711808366e-07
0,757,5.150584823930592e-07
0,758,5.150584994602987e-07
0,759,5.150585167690443e-07
0,760,5.150585366038183e-07
0,761,5.150585482550343e-07
0,762,5.150585413121831e-07
0,763,5.15058487767612e-07
0,764,5.15058373166575e-07
0,765,5.150582381674125e-07
0,766,5.150581323498768e-07
0,767,5.150580612020908e-07
0,768,5.150580197236599e-07
0,769,5.15058006129662e-07
0,770,5.150580161660131e-07
0,771,5.150580538938634e-07
0,772,5.15058144374221e-07
0,773,5.150584656003938e-07
0,774,1.316030875750428e-06
0,775,2.174721248383686e-06
0,776,2.1747312065455854e-06
0,777,2.1747331150083395e-06
0,778,2.1747367329185644e-06
0,779,2.174743434196335e-06
0,780,2.174744393429245e-06
0,781,2.174745493909846e-06
0,782,2.1747511360920967e-06
0,783,2.1747539816216813e-06
0,784,2.174755237382151e-06
0,785,2.1747579544641356e-06
0,786,2.1747581136564564e-06
0,787,2.174744481183268e-06
0,788,2.1747331732568844e-06
0,789,2.174729236397799e-06
0,790,2.174722121408212e-06
0,791,2.1746844468348986e-06
0,792,1.6448653694244204e-06
0,793,1.6447820657366878e-06
0,794,1.6447669846050318e-06
0,795,1.6447619760780186e-06
0,796,1.6447625456827118e-06
0,797,2.1741652873078984e-06
0,798,2.174703901176682e-06
0,799,2.17472876288898e-06
0,800,2.1747326167664838e-06
0,801,2.174732052591258e-06
0,802,2.174729607484424e-06
0,803,2.174728162924024e-06
0,804,2.174720235355917e-06
0,805,2.174706756896466e-06
0,806,2.174707958216759e-06
0,807,2.1747135832564726e-06
0,808,2.1747223406566596e-06
0,809,2.174727947630529e-06
0,810,2.1747295209830885e-06
0,811,2.174728517559399e-06
0,812,2.1747264875152973e-06
0,813,2.174727364428206e-06
0,814,2.1747284572443647e-06
0,815,2.174723490292168e-06
0,816,2.1747085823314513e-06
0,817,2.1746415851792676e-06
0,818,1.644762795310721e-06
0,819,1.6447545071580048e-06
0,820,1.6447530611176688e-06
0,821,1.644753203685484e-06
0,822,2.174585378441219e-06
0,823,2.1747252343792475e-06
0,824,2.17473041413843e-06
0,825,2.17472864109643e-06
0,826,2.174723758278322e-06
0,827,2.174719163371185e-06
0,828,2.174683895760955e-06
0,829,1.6460789506146049e-06
0,830,2.174485662313286e-06
0,831,2.1747103208979903e-06
0,832,2.1747277769062004e-06
0,833,2.1747291700387715e-06
0,834,2.1747264127239957e-06
0,835,2.1747171124618294e-06
0,836,2.17467172260199e-06
0,837,1.31604612038194e-06
0,838,1.316034087226652e-06
0,839,1.3160314709965027e-06
0,840,1.316030679286706e-06
0,841,1.316030546781588e-06
0,842,1.3160307232654156e-06
0,843,1.3160314431062692e-06
0,844,1.3160339754946307e-06
0,845,2.172963600999278e-06
0,846,2.174727515129489e-06
0,847,2.1747420049704567e-06
0,848,2.1747653024515885e-06
0,849,2.1747527328488947e-06
0,850,2.1747342147221925e-06
0,851,2.1747311306945846e-06
0,852,2.174726998418466e-06
0,853,2.17471838352668e-06
0,854,2.1747254659034657e-06
0,855,2.174731800931237e-06
0,856,2.174754202712405e-06
0,857,2.174787689717024e-06
0,858,2.1747851227341564e-06
0,859,2.1747431066074675e-06
0,860,2.1747332017195767e-06
0,861,2.1747295279547253e-06
0,862,2.174726060300827e-06
0,863,2.174711781549035e-06
0,864,2.1745166032243607e-06
0,865,1.6448026081176351e-06
0,866,1.6447906835506156e-06
0,867,1.644794553266795e-06
0,868,1.6448179104629635e-06
0,869,2.174678846871914e-06
0,870,2.174727671098043e-06
0,871,2.174738974775872e-06
0,872,2.1747748595710072e-06
0,873,2.1747469434920536e-06
0,874,2.174738972896516e-06
0,875,2.174735873367202e-06
0,876,2.174732451265841e-06
0,877,2.1747313094704155e-06
0,878,2.17473270283609e-06
0,879,2.174736298879692e-06
0,880,2.1747583821673643e-06
0,881,2.174800874532026e-06
0,882,2.1748021098758844e-06
0,883,2.1747967428010443e-06
0,884,2.174757656781901e-06
0,885,2.1747391642577656e-06
0,886,2.1747350156327457e-06
0,887,2.174732016461305e-06
0,888,2.174730877483721e-06
0,889,2.174729797149765e-06
0,890,2.1747298789382905e-06
0,891,2.174730435443653e-06
0,892,2.174731105965017e-06
0,893,2.1747321273868966e-06
0,894,2.1747344312707598e-06
0,895,2.174743289916998e-06
0,896,2.174763425793905e-06
0,897,2.1747444853893218e-06
0,898,2.174734186916093e-06
0,899,2.1747305367263506e-06
0,900,2.17472586208807e-06
0,901,2.1747191261446697e-06
0,902,2.1747229702186004e-06
0,903,2.1747294689968954e-06
0,904,2.1747345756721777e-06
0,905,2.1747483020203608e-06
0,906,2.1747448014325203e-06
0,907,2.174735119138708e-06
0,908,2.1747308626162733e-06
0,909,2.174726946433791e-06
0,910,2.174722297812893e-06
0,911,2.1747036659006905e-06
0,912,2.174616207230827e-06
0,913,1.646187223373636e-06
0,914,1.6447715790897637e-06
0,915,1.6447780956815004e-06
0,916,1.6447740391150028e-06
0,917,1.6449273980325817e-06
0,918,2.174536985055566e-06
0,919,2.1747009197527634e-06
0,920,2.1746982333558686e-06
0,921,1.6447654985986184e-06
0,922,1.64475348855375e-06
0,923,1.6447530389342418e-06
0,924,1.6447515461931982e-06
0,925,1.6447532365498202e-06
0,926,2.1746618016659554e-06
0,927,2.1747252418303185e-06
0,928,2.174730939982772e-06
0,929,2.17473287960593e-06
0,930,2.174733508366212e-06
0,931,2.1747320673966893e-06
0,932,2.174729839422374e-06
0,933,2.17472634462027e-06
0,934,2.1747192150646435e-06
0,935,2.174678295436931e-06
0,936,1.3160626782375041e-06
0,937,1.316026412565615e-06
0,938,1.3160146248439916e-06
0,939,1.316001660730268e-06
0,940,1.315998375658184e-06
0,941,1.3159984188105146e-06
0,942,1.3160331535188967e-06
0,943,1.5908640138761684e-06
0,944,1.5908602031650902e-06
0,945,1.3160296053345809e-06
0,946,5.150604677449377e-07
0,947,5.150593461678769e-07
0,948,5.150591380542941e-07
0,949,5.150590860170893e-07
0,950,5.150590901262155e-07
0,951,5.150591139238027e-07
0,952,5.150591363582225e-07
0,953,5.150591391084097e-07
0,954,5.150591138171172e-07
0,955,5.150590259636731e-07
0,956,5.150588725805075e-07
0,957,5.150585877369612e-07
0,958,5.150583211199376e-07
0,959,5.150581526989421e-07
0,960,5.150580591916547e-07
0,961,5.150580206392686e-07
0,962,5.150580086209417e-07
0,963,5.150580202692846e-07
0,964,5.150580592674404e-07
0,965,5.150581494482872e-07
0,966,5.150583715552337e-07
0,967,5.150587072802796e-07
0,968,5.15058813633357e-07
0,969,5.150588305746122e-07
0,970,5.150588086821309e-07
0,971,5.150587674736121e-07
0,972,5.150587307813374e-07
0,973,5.150587219161958e-07
0,974,5.150587620118352e-07
0,975,5.150589171896264e-07
0,976,5.150592429950898e-07
0,977,5.150594009562448e-07
0,978,5.150594565244792e-07
0,979,5.150594450376283e-07
0,980,5.150593774483022e-07
0,981,5.150592102523468e-07
0,982,5.150588466757192e-07
0,983,5.150582832002377e-07
0,984,5.150580577529726e-07
0,985,5.150579694366284e-07
0,986,5.15057929144423e-07
0,987,5.150579186668017e-07
0,988,5.150579328173205e-07
0,989,5.150579795301169e-07
0,990,5.150580759571066e-07
0,991,5.150582015430089e-07
0,992,5.150582565127096e-07
0,993,5.15058263489388e-07
0,994,5.150582515814329e-07
0,995,5.150582294495055e-07
0,996,5.150582095315732e-07
0,997,5.150582106682507e-07
0,998,5.150582417083084e-07
0,999,5.150583116415712e-07
0,1000,5.150584070183484e-07
0,1001,5.150584742990563e-07
0,1002,5.150584899585135e-07
0,1003,5.150584574949526e-07
0,1004,5.150583810357144e-07
0,1005,5.150582695813573e-07
0,1006,5.150581582741265e-07
0,1007,5.150580460841925e-07
0,1008,5.150579710270446e-07
0,1009,5.150579371544003e-07
0,1010,5.15057927923774e-07
0,1011,5.150579384448719e-07
0,1012,5.150579781697143e-07
0,1013,5.150580829122635e-07
0,1014,5.150584707894939e-07
0,1015,5.150596640415882e-07
0,1016,5.150598642621792e-07
0,1017,5.150598956503742e-07
0,1018,5.150599041260162e-07
0,1019,5.150599251181219e-07
0,1020,5.15059942584402e-07
0,1021,5.150600125204837e-07
0,1022,5.150603190661796e-07
0,1023,5.150646051846775e-07
0,1024,1.3160256682469458e-06
0,1025,1.3160292218589945e-06
0,1026,1.3160298618758969e-06
0,1027,1.316029363197975e-06
0,1028,1.31602525600444e-06
0,1029,1.13893061626626e-06
0,1030,1.1389203565415496e-06
0,1031,1.1389178852848434e-06
0,1032,1.1389174687233099e-06
0,1033,1.1389176731485453e-06
0,1034,1.1389185243983885e-06
0,1035,1.1389208349305794e-06
0,1036,1.1389842687423851e-06
0,1037,2.1744480678609953e-06
0,1038,2.174723277758618e-06
0,1039,2.1747325985245654e-06
0,1040,2.174734757026892e-06
0,1041,2.1747320504475736e-06
0,1042,2.1747311358627595e-06
0,1043,2.174728461405099e-06
0,1044,2.1747224231837437e-06
0,1045,2.174713526102755e-06
0,1046,2.174723267019162e-06
0,1047,2.174725553941983e-06
0,1048,2.174728735812549e-06
0,1049,2.174731885327486e-06
0,1050,2.1747343015817485e-06
0,1051,2.1747333193351294e-06
0,1052,2.174732364812644e-06
0,1053,2.174731722561418e-06
0,1054,2.1747306162202707e-06
0,1055,2.174728620325068e-06
0,1056,2.174726068401335e-06
0,1057,2.1747225976882518e-06
0,1058,2.1747178224275528e-06
0,1059,2.1747121789618233e-06
0,1060,2.174714521853329e-06
0,1061,2.174720818385635e-06
0,1062,2.174726566032568e-06
0,1063,2.1747308875470685e-06
0,1064,2.1747340808962994e-06
0,1065,2.174736714795041e-06
0,1066,2.174737042692689e-06
0,1067,2.1747353212116585e-06
0,1068,2.174732822256189e-06
0,1069,2.1747314327196995e-06
0,1070,2.1747322714962304e-06
0,1071,2.1747348341078117e-06
0,1072,2.1747434229488216e-06
0,1073,2.1747611606991093e-06
0,1074,2.174761784864759e-06
0,1075,2.1747570143489624e-06
0,1076,2.1747397899272037e-06
0,1077,2.174732429332865e-06
0,1078,2.174729534042087e-06
0,1079,2.1747208682376847e-06
0,1080,2.174688302707768e-06
0,1081,2.1744793977716663e-06
0,1082,1.3160523534786611e-06
0,1083,1.3160310297301216e-06
0,1084,1.3160273950631185e-06
0,1085,1.3160265393212089e-06
0,1086,1.3160317451363715e-06
0,1087,1.5907617306404678e-06
0,1088,1.5907273383790766e-06
0,1089,1.3160269193700658e-06
0,1090,5.150606326106717e-07
0,1091,5.150601342193586e-07
0,1092,5.150599438814331e-07
0,1093,5.150598866337694e-07
0,1094,5.150599031546253e-07
0,1095,5.150600242475939e-07
0,1096,5.150603347929658e-07
0,1097,5.150604561057022e-07
0,1098,5.150604592496174e-07
0,1099,5.15060368186718e-07
0,1100,5.150600510562815e-07
0,1101,5.150589854251912e-07
0,1102,5.150584857470928e-07
0,1103,5.150582857134725e-07
0,1104,5.150582133067651e-07
0,1105,5.150581802528019e-07
0,1106,5.150581720307548e-07
0,1107,5.150581932053316e-07
0,1108,5.150582586291265e-07
0,1109,5.15058439828854e-07
0,1110,5.150594955539685e-07
0,1111,5.15061001231604e-07
0,1112,5.150611485191139e-07
0,1113,5.150611824806086e-07
0,1114,5.150611876775148e-07
0,1115,5.150611662847423e-07
0,1116,5.150610861250678e-07
0,1117,5.150610241961987e-07
0,1118,5.15061047915398e-07
0,1119,5.150611114168482e-07
0,1120,5.15061169970325e-07
0,1121,5.150612064579022e-07
0,1122,5.15061156018703e-07
0,1123,5.15060963079397e-07
0,1124,5.150604478864739e-07
0,1125,5.150587878774296e-07
0,1126,5.150583314768873e-07
0,1127,5.150581850801579e-07
0,1128,5.150581136680976e-07
0,1129,5.150580847998595e-07
0,1130,5.150580801602874e-07
0,1131,5.150581013903754e-07
0,1132,5.150581666873728e-07
0,1133,5.150583297245455e-07
0,1134,5.150595694032611e-07
0,1135,2.1746595801775542e-06
0,1136,2.1746754925997588e-06
0,1137,2.174676014493268e-06
0,1138,2.1746733685694235e-06
0,1139,2.174657202142719e-06
0,1140,2.174407355429739e-06
0,1141,1.644782417387471e-06
0,1142,2.174382349646488e-06
0,1143,2.174672989359522e-06
0,1144,2.174678667087558e-06
0,1145,2.1746798133121664e-06
0,1146,2.1746788577195735e-06
0,1147,2.1746721724968856e-06
0,1148,2.1744990893099968e-06
0,1149,1.3160228156854428e-06
0,1150,5.150604707428652e-07
